ID,Source,Severity,Start_Time_parsed,End_Time_parsed,reported_duration_minutes,Description,Street,City,County,State,event_year,split
A-6675471,Source1,2,2020-10-02 02:19:00,2020-10-03 06:28:34,1689.5666666666666,Incident on STONER AVE near GILBERT DR Drive with caution., Marshall St,Shreveport,Caddo,LA,2020.0,train
A-5345336,Source1,2,2022-03-05 21:11:00,2022-03-07 01:18:14,1687.2333333333333,Incident on ST VINCENT near LINCOLN ST Drive with caution., Saint Vincent Ave,Shreveport,Caddo,LA,2022.0,calibration
A-6728703,Source1,2,2020-11-09 14:12:02,2020-11-10 18:18:39,1686.6166666666666,Hazardous debris is causing no to minimum delays. Use caution., SE Paulina Hwy,Prineville,Crook,OR,2020.0,train
A-6971079,Source1,2,2020-11-27 00:44:00,2020-11-28 04:49:48,1685.8,Incident on HOLLYWOOD AVE near HEARNE AVE Drive with caution., Hollywood Ave,Shreveport,Caddo,LA,2020.0,train
A-6877756,Source1,2,2020-10-01 00:35:00,2020-10-02 04:40:16,1685.2666666666667,Incident on I-20 WB near SPRING ST Drive with caution.,I-20 W,Shreveport,Caddo,LA,2020.0,train
A-6624013,Source1,2,2020-11-13 19:24:33,2020-11-14 23:29:47,1685.2333333333333,Slow traffic on Garden State Pkwy N from I-80/Exit 159 (Garden State Pkwy) to Paramus Rd/Exit 160 (Garden State Pkwy) due to accident.,Garden State Pkwy N,Saddle Brook,Bergen,NJ,2020.0,train
A-4845406,Source1,2,2022-07-08 20:58:00,2022-07-10 01:02:32,1684.5333333333333,Incident on E 70TH ST near LINE AVE Drive with caution., E 70th St,Shreveport,Caddo,LA,2022.0,calibration
A-6752404,Source1,2,2020-12-10 03:45:00,2020-12-11 07:49:08,1684.1333333333334,Incident on OLIVE ST near CENTENARY BLVD Drive with caution., Olive St,Shreveport,Caddo,LA,2020.0,train
A-6611834,Source1,2,2020-11-29 14:15:30,2020-11-30 18:19:30,1684.0,Slow traffic on FL-948 from FL-826/Palmetto Expy (NW 36th St/Doral Blvd/FL-948) to Curtiss Pkwy/N Red Rd/NW 57th Ave (NW 36th St/FL-948) due to accident., NW 36th St,Miami,Miami-Dade,FL,2020.0,train
A-6187145,Source1,2,2021-07-31 17:07:00,2021-08-01 21:11:00,1684.0,Incident on W 70TH ST near GREENWOOD RD Drive with caution., Greenwood Rd,Greenwood,Caddo,LA,2021.0,validation
A-7453787,Source1,2,2019-02-25 08:48:17,2019-02-26 12:51:00,1682.7166666666667,At Ochoco Creek Rd/NE Ochoco Hwy - Accident., NE Ochoco Hwy,Prineville,Crook,OR,2019.0,train
A-7707602,Source1,2,2019-04-11 05:26:35,2019-04-12 09:29:00,1682.4166666666667,At Harney/Lake County Line - Accident.,Central Oregon Hwy,Brothers,Harney,OR,2019.0,train
A-6724538,Source1,2,2020-12-26 08:01:00,2020-12-27 12:01:28,1680.4666666666667,Incident on SALEM RD near SHELFER RD Expect delays., Havana Hwy,Havana,Gadsden,FL,2020.0,train
A-4534850,Source1,2,2022-09-01 11:15:00,2022-09-02 15:15:00,1680.0,Incident on US-62 WB near FM-54 Right lane blocked. Expect delays.,S Ralls Hwy,Floydada,Floyd,TX,2022.0,calibration
A-6724465,Source1,2,2020-12-31 02:49:21,2021-01-01 06:49:00,1679.65,High water is causing no to minimum delays. Use caution., Clear Lake Ave,Reedsport,Douglas,OR,2020.0,train
A-7710067,Source1,2,2019-04-16 14:26:22,2019-04-17 18:26:00,1679.6333333333334,At Howell Prairie Rd SE - Accident., Silver Falls Hwy SE,Aumsville,Marion,OR,2019.0,train
A-7257329,Source1,2,2020-02-10 14:00:28,2020-02-11 18:00:00,1679.5333333333333,At OR-207/Exit 182 - Accident.,I-84 W,Stanfield,Umatilla,OR,2020.0,train
A-7382603,Source1,2,2019-11-17 03:00:29,2019-11-18 07:00:00,1679.5166666666667,At Le Page Park/Exit 114 - Accident.,I-84 E,Wasco,Sherman,OR,2019.0,train
A-6456869,Source1,2,2021-02-18 16:25:00,2021-02-19 20:21:03,1676.05,Incident on I-55 NB near MS-330 Left lane blocked.,,Tillatoba,Yalobusha,MS,2021.0,validation
A-6803491,Source1,2,2020-09-26 07:05:00,2020-09-27 11:00:02,1675.0333333333333,Incident on CHESAPEAKE DR near HALFWAY LN Drive with caution., Chesapeake Dr,Odessa,Pasco,FL,2020.0,train
A-7238878,Source1,2,2020-01-25 13:12:08,2020-01-26 17:06:17,1674.15,At Lloyd Blvd/Exit 1 - Accident.,I-84 W,Portland,Multnomah,OR,2020.0,train
A-4775773,Source1,2,2023-01-27 09:51:00,2023-01-28 13:45:00,1674.0,Incident on TX-3 NB near FM-519 Road closed. Take alternate route., Ross St,La Marque,Galveston,TX,2023.0,test
A-5923437,Source1,2,2021-03-19 19:48:00,2021-03-20 23:40:52,1672.8666666666666,Incident on CORBITT near VELVA AVE Drive with caution., Velva St,Shreveport,Caddo,LA,2021.0,validation
A-4960331,Source1,4,2022-08-24 08:54:00,2022-08-25 12:45:00,1671.0,Incident on I-90 EB near MP 267 Road closed. Take alternate route.,I-90 E,Cardwell,Jefferson,MT,2022.0,calibration
A-562154,Source2,2,2022-07-18 04:12:10,2022-07-19 08:00:00,1667.8333333333333,Lane blocked due to crash on AZ-87 both ways between Gilbert Rd and Shea Blvd.,AZ-87,Fort McDowell,Maricopa,AZ,2022.0,calibration
A-6424734,Source1,2,2021-02-12 19:24:00,2021-02-13 23:10:23,1666.3833333333334,Incident on HOLLYWOOD near INTERSTATE DR Drive with caution., Monkhouse Dr,Shreveport,Caddo,LA,2021.0,validation
A-6350334,Source1,2,2021-01-22 00:18:00,2021-01-23 04:03:25,1665.4166666666667,Incident on PINES near MASTERS DR Drive with caution., Pines Rd,Shreveport,Caddo,LA,2021.0,validation
A-5191689,Source1,2,2022-02-21 12:20:27,2022-02-22 16:00:45,1660.3,Incident on I-84 EB near MP 230 Drive with caution.,I-84 E,Meacham,Umatilla,OR,2022.0,calibration
A-6242354,Source1,2,2021-05-19 14:40:00,2021-05-20 18:17:34,1657.5666666666666,Incident on REGAL near YOUREE DR Drive with caution.,Regal Dr,Shreveport,Caddo,LA,2021.0,validation
A-6673274,Source1,2,2020-12-23 12:17:00,2020-12-24 15:53:30,1656.5,Slow traffic on US-10 E - MN-47 S from MN-242/Main St (US-10) to I-35W (US-10) due to accident.,MN-47 S,Minneapolis,Anoka,MN,2020.0,train
A-6441323,Source1,2,2021-02-21 16:08:00,2021-02-22 19:37:42,1649.7,Incident on I-20 EB near PINES RD Drive with caution.,,Shreveport,Caddo,LA,2021.0,validation
A-6742497,Source1,2,2020-11-10 16:15:30,2020-11-11 19:42:00,1646.5,Slow traffic on I-94 E - US-52 E from CR-30/95th Ave/Exit 213 (I-94) to CR-109/Weaver Lake Rd/Exit 215 (I-94) due to accident.,I-94 E,Maple Grove,Hennepin,MN,2020.0,train
A-6726258,Source1,2,2020-09-29 20:26:00,2020-09-30 23:51:55,1645.9166666666667,Incident on WOOLWORTH near SHIRLEY FRANCIS RD Expect long delays., Woolworth Rd,Shreveport,Caddo,LA,2020.0,train
A-6810181,Source1,2,2020-12-23 06:04:00,2020-12-24 09:28:57,1644.95,Incident on FAIRFIELD AVE near COLLEGE ST Drive with caution., Fairfield Ave,Shreveport,Caddo,LA,2020.0,train
A-6455471,Source1,2,2021-02-09 00:42:00,2021-02-10 04:06:56,1644.9333333333334,Incident on LAKESHORE near DILG LEAGUE DR Expect long delays., Dilg League Dr,Shreveport,Caddo,LA,2021.0,validation
A-6717426,Source1,2,2020-12-18 21:43:00,2020-12-20 01:07:38,1644.6333333333334,Incident on VIA near BROADWAY AVE Drive with caution., Via St,Shreveport,Caddo,LA,2020.0,train
A-6729832,Source1,2,2020-09-16 00:44:00,2020-09-17 04:08:19,1644.3166666666666,Incident on LINWOOD AVE near ALMA ST Expect long delays., Linwood Ave,Shreveport,Caddo,LA,2020.0,train
A-6424718,Source1,2,2021-02-20 20:34:00,2021-02-21 23:58:18,1644.3,Incident on HOSSTON VIVIAN near WILLOW LN Drive with caution.,Willow Lane Rd,Hosston,Caddo,LA,2021.0,validation
A-6935666,Source1,2,2020-10-03 22:32:00,2020-10-05 01:56:04,1644.0666666666666,Incident on MANSFIELD near LOLA LN Drive with caution.,Lola Ln,Shreveport,Caddo,LA,2020.0,train
A-6534684,Source1,2,2021-01-17 03:05:00,2021-01-18 06:29:04,1644.0666666666666,Incident on HOLLYWOOD AVE near WALLACE AVE Drive with caution., Bernstein Ave,Shreveport,Caddo,LA,2021.0,validation
A-4668149,Source1,2,2022-09-01 11:46:00,2022-09-02 15:10:03,1644.05,Accident on Central Skwy N - US-101 N - Central Fwy from Vermont St (US-101) to I-80 (US-101).,Central Fwy,San Francisco,San Francisco,CA,2022.0,calibration
A-6850359,Source1,2,2020-12-12 01:49:00,2020-12-13 05:12:55,1643.9166666666667,Incident on PORTLAND AVE near LAUREL ST Drive with caution., Portland Ave,Shreveport,Caddo,LA,2020.0,train
A-6824069,Source1,2,2020-12-02 00:13:00,2020-12-03 03:36:26,1643.4333333333334,Incident on I-49 SB near MAYO RD Drive with caution.,I-49,Shreveport,Caddo,LA,2020.0,train
A-6885816,Source1,2,2020-11-18 05:31:00,2020-11-19 08:54:09,1643.15,Incident on HEARNE AVE near HOLLYWOOD AVE Expect long delays., Hollywood Ave,Shreveport,Caddo,LA,2020.0,train
A-7209308,Source1,2,2020-03-02 12:43:00,2020-03-03 16:06:07,1643.1166666666666,At Rebecca Park Trl - Accident., Ash St,Rockford,Wright,MN,2020.0,train
A-6948934,Source1,2,2020-12-08 00:29:00,2020-12-09 03:51:29,1642.4833333333333,Incident on QUINTON near VELVA AVE Expect long delays., Velva Ave,Shreveport,Caddo,LA,2020.0,train
A-5507748,Source1,2,2021-03-13 16:26:00,2021-03-14 19:47:45,1641.75,Incident on ALEXANDER AVE near MAIN ST Drive with caution., W Alexander Ave,Shreveport,Caddo,LA,2021.0,validation
A-6302663,Source1,2,2021-08-28 19:36:00,2021-08-29 22:53:10,1637.1666666666667,Incident on JAMISON near GEORGE WASHINGTON CARVER AVE Drive with caution., Jamison St,Shreveport,Caddo,LA,2021.0,validation
A-6176425,Source1,2,2021-04-06 18:15:00,2021-04-07 21:31:59,1636.9833333333333,Incident on BURKE ST near MARQUETTE AVE Drive with caution., Manson St,Shreveport,Caddo,LA,2021.0,validation
A-5578162,Source1,2,2021-08-31 12:02:00,2021-09-01 15:18:54,1636.9,Accident from Jolon Dr to Watsonville., Mesa Verde Dr,Watsonville,Santa Cruz,CA,2021.0,validation
A-5619861,Source1,2,2021-07-07 17:44:00,2021-07-08 21:00:15,1636.25,Incident on FERN AVE near PIERREMONT PL Drive with caution., Dogwood Rd,Shreveport,Caddo,LA,2021.0,validation
A-6754254,Source1,2,2020-09-21 12:07:00,2020-09-22 15:22:36,1635.6,Incident on JENNINGS BLVD near EDWARDS RD Expect delays., Jennings Blvd,Port Charlotte,Charlotte,FL,2020.0,train
A-6801355,Source1,2,2020-12-17 13:44:30,2020-12-18 16:59:00,1634.5,Slow traffic on US-50 W - New York Ave W from South Dakota Ave (New York Ave/US-50) to Bladensburg Rd (New York Ave/US-50) due to accident.,New York Ave W,Washington,District of Columbia,DC,2020.0,train
A-6847385,Source1,2,2020-12-29 02:43:00,2020-12-30 05:55:22,1632.3666666666666,Incident on MUSIC CAMP RD near HOUSE 33436 Drive with caution., Music Camp Rd,Running Springs,San Bernardino,CA,2020.0,train
A-6183281,Source1,2,2021-06-18 19:59:00,2021-06-19 23:10:32,1631.5333333333333,Incident on JEWELLA AVE near GREENWOOD RD Drive with caution., Jewella Ave,Shreveport,Caddo,LA,2021.0,validation
A-5501472,Source1,2,2021-07-23 18:32:00,2021-07-24 21:41:54,1629.9,Accident from Kenneth Ave to Arcade Creek Way., Kenneth Ave,Orangevale,Sacramento,CA,2021.0,validation
A-4518213,Source1,4,2022-08-03 15:18:08,2022-08-04 18:27:57,1629.8166666666666,Construction on MT-40 EB near MP 0 Road closed. Take alternate route.,Highway 40 W,Whitefish,Flathead,MT,2022.0,calibration
A-5896890,Source1,2,2021-12-26 08:41:17,2021-12-27 11:49:57,1628.6666666666667,Construction on I-90 EB near MP 298 Road closed. Take alternate route.,I-90 E,Belgrade,Gallatin,MT,2021.0,validation
A-985357,Source2,3,2021-06-28 07:10:05,2021-06-29 10:17:00,1626.9166666666667,Entry ramp to I-94 Westbound from I-75 Northbound closed due to flooding.,Chrysler Expy N,Detroit,Wayne,MI,2021.0,validation
A-6822937,Source1,2,2020-12-15 22:57:00,2020-12-17 02:03:50,1626.8333333333333,Incident on SYCAMORE near WALNUT ST Drive with caution., Dove St,Shreveport,Caddo,LA,2020.0,train
A-6159952,Source1,2,2021-04-06 17:05:00,2021-04-07 20:10:58,1625.9666666666667,Incident on MICHOUD near REDSTONE DR Drive with caution., Michoud St,Shreveport,Caddo,LA,2021.0,validation
A-7455483,Source1,2,2019-02-27 07:37:53,2019-02-28 10:43:50,1625.95,At SW Airport Way/SW Yew Ave/Exit 124 - Accident.,S Highway 97,Redmond,Deschutes,OR,2019.0,train
A-6182281,Source1,2,2021-06-22 13:40:00,2021-06-23 16:44:43,1624.7166666666667,Incident on COTTON near LOUISIANA AVE Expect long delays., Cotton St,Shreveport,Caddo,LA,2021.0,validation
A-6747536,Source1,2,2020-12-23 23:34:00,2020-12-25 02:38:19,1624.3166666666666,Incident on MIDWAY AVE near JEWELLA AVE Expect long delays., Midway St,Shreveport,Caddo,LA,2020.0,train
A-6671913,Source1,2,2020-11-20 06:47:00,2020-11-21 09:51:12,1624.2,Incident on JEWELLA AVE near DOLLARWAY DR Drive with caution., Jewella Ave,Shreveport,Caddo,LA,2020.0,train
A-6576962,Source1,2,2020-11-07 04:33:00,2020-11-08 07:37:03,1624.05,Incident on WILLIS ST near DAVID RAINES RD Drive with caution., Willis St,Shreveport,Caddo,LA,2020.0,train
A-6499961,Source1,2,2021-01-29 00:26:00,2021-01-30 03:29:39,1623.65,Incident on AMELIA AVE near JEWELLA AVE Expect long delays., Lotus Ln,Shreveport,Caddo,LA,2021.0,validation
A-6032872,Source1,2,2021-06-18 20:34:00,2021-06-19 23:37:32,1623.5333333333333,Incident on OLD MOORINGSPORT RD near PINE HILL RD Drive with caution., Old Mooringsport Rd,Shreveport,Caddo,LA,2021.0,validation
A-6413879,Source1,2,2021-01-19 04:30:00,2021-01-20 07:32:37,1622.6166666666666,Incident on KINGSTON RD near CRABAPPLE DR Drive with caution., Kingston Rd,Shreveport,Caddo,LA,2021.0,validation
A-6839581,Source1,2,2020-12-21 01:35:00,2020-12-22 04:37:19,1622.3166666666666,Incident on COLQUITT near WALKER RD Drive with caution., Walker Rd,Shreveport,Caddo,LA,2020.0,train
A-6492289,Source1,2,2021-01-24 23:23:00,2021-01-26 02:25:14,1622.2333333333333,Incident on FERRY LAKE near FURMAN ST Drive with caution., Ferry Lake Rd,Oil City,Caddo,LA,2021.0,validation
A-5958550,Source1,2,2021-08-06 12:03:00,2021-08-07 15:04:33,1621.55,Incident on ABILENE near FAIRFIELD AVE Drive with caution., Fairfield Ave,Shreveport,Caddo,LA,2021.0,validation
A-5451408,Source1,2,2023-01-02 22:20:00,2023-01-04 01:20:58,1620.9666666666667,Incident on PROSPECT near SOUTHERN AVE Drive with caution., Barret St,Shreveport,Caddo,LA,2023.0,test
A-6763263,Source1,2,2020-11-08 10:19:00,2020-11-09 13:19:29,1620.4833333333333,Incident on I-95 NB near MM 376 Drive with caution.,I-95 N,Yulee,Nassau,FL,2020.0,train
A-4354503,Source1,2,2022-01-26 22:26:00,2022-01-28 01:26:08,1620.1333333333334,Incident on WALKER RD near NEWPORT ST Drive with caution., Walker Rd,Shreveport,Caddo,LA,2022.0,calibration
A-6768147,Source1,2,2020-11-03 20:18:38,2020-11-04 23:18:00,1619.3666666666666,A crash has occurred causing no to minimum delays. Use caution., NW Fir Ln,Madras,Jefferson,OR,2020.0,train
A-6412335,Source1,4,2021-02-12 21:00:00,2021-02-13 23:59:00,1619.0,I-84 W - US-30 W is closed from Dalton Pt/Exit 29 (I-84) to Rooster Rock State Park/Exit 25 (I-84) due to accident.,I-84 W,Corbett,Multnomah,OR,2021.0,validation
A-4250753,Source1,2,2022-12-05 04:04:00,2022-12-06 07:02:05,1618.0833333333333,Closed between 79th St/60C and 87th St/Exit 61B - Road closed due to accident.,Dan Ryan Expy S,Chicago,Cook,IL,2022.0,calibration
A-4892411,Source1,2,2022-01-11 10:27:00,2022-01-12 13:24:00,1617.0,Construction on US-191 SB near FS ROAD 8933 Road closed. Take alternate route.,US-191,Clifton,Greenlee,AZ,2022.0,calibration
A-913438,Source2,3,2021-09-02 04:50:03,2021-09-03 07:47:00,1616.95,Entry ramp to NJ-18 Northbound from NJ-79 Northbound closed due to fallen tree.,Dickson Rd,Marlboro,Monmouth,NJ,2021.0,validation
A-6652610,Source1,2,2020-10-28 09:40:00,2020-10-29 12:35:57,1615.95,Incident on PINE RD near SPRING RD Expect delays., Spring Rd,Ocala,Marion,FL,2020.0,train
A-6686198,Source1,2,2020-12-19 06:03:00,2020-12-20 08:58:43,1615.7166666666667,Incident on HAYWOOD PL near MCDANIEL DR Drive with caution., Haywood Pl,Shreveport,Caddo,LA,2020.0,train
A-6553594,Source1,2,2021-02-15 06:39:00,2021-02-16 09:34:30,1615.5,Incident on US-41 near 49TH ST Expect delays., US Highway 41 N,Palmetto,Manatee,FL,2021.0,validation
A-6730651,Source1,2,2020-11-26 08:07:00,2020-11-27 11:02:09,1615.15,Incident on S GOLDENROD RD near TOLEDO ST Drive with caution.,S Goldenrod Rd,Orlando,Orange,FL,2020.0,train
A-4203965,Source1,2,2022-12-01 17:07:00,2022-12-02 20:00:00,1613.0,The shoulder is closed near Little Creek Ridge., Lewis Higgins Dr,Weaverville,Buncombe,NC,2022.0,calibration
A-6329499,Source1,2,2021-04-10 19:11:00,2021-04-11 22:03:26,1612.4333333333334,Incident on UNIVERSITY near GENTILLY DR Drive with caution., Gentilly Dr,Shreveport,Caddo,LA,2021.0,validation
A-6658878,Source1,2,2020-12-24 03:02:00,2020-12-25 05:53:22,1611.3666666666666,Incident on SUNSET near SUN VALLEY CT Drive with caution., Sun Valley Cir,Shreveport,Caddo,LA,2020.0,train
A-6743861,Source1,2,2020-09-25 01:36:00,2020-09-26 04:26:18,1610.3,Incident on CLARICE DR near W 84TH ST Drive with caution., Clarice Dr,Shreveport,Caddo,LA,2020.0,train
A-5946882,Source1,4,2021-03-28 06:30:00,2021-03-29 09:18:55,1608.9166666666667,Construction on AZ-95 SB near RETAIL CENTRE BLVD Road closed. Take alternate route., Highway 95 N,Lake Havasu City,Mohave,AZ,2021.0,validation
A-6201978,Source1,2,2021-03-28 06:30:00,2021-03-29 09:18:55,1608.9166666666667,Construction on AZ-95 SB near RETAIL CENTRE BLVD Road closed. Take alternate route., Highway 95 N,Lake Havasu City,Mohave,AZ,2021.0,validation
A-6917262,Source1,2,2020-12-23 00:00:00,2020-12-24 02:46:52,1606.8666666666666,Incident on SOUTHFIELD near E KINGS HWY Drive with caution.,E Kings Hwy,Shreveport,Caddo,LA,2020.0,train
A-6684866,Source1,2,2020-12-29 21:05:00,2020-12-30 23:51:21,1606.35,Incident on LINE near MERRIMAC DR Drive with caution., Line Ave,Shreveport,Caddo,LA,2020.0,train
A-6926533,Source1,2,2020-12-18 00:06:00,2020-12-19 02:52:19,1606.3166666666666,Incident on S LAKESHORE near WILLOW RIDGE BLVD Drive with caution.,S Lakeshore Dr,Shreveport,Caddo,LA,2020.0,train
A-6516629,Source1,2,2021-01-15 03:37:00,2021-01-16 06:22:50,1605.8333333333333,Secondary Location for B66-010: Avenue 15 / Road 28 1/2 Unincorporated CA 93638,Road 28 1/2,Madera,Madera,CA,2021.0,validation
A-6822421,Source1,2,2020-12-01 02:42:00,2020-12-02 05:27:09,1605.15,Incident on E FLOURNOY LUCAS RD near ASHLEY RIVER RD Drive with caution., E Flournoy Lucas Rd,Shreveport,Caddo,LA,2020.0,train
A-4086784,Source1,4,2023-01-04 21:01:00,2023-01-05 23:46:00,1605.0,Full closure due to Slide Removal between Mendocino County Line and Comminsky Station Viaduct,US-101,Cloverdale,Sonoma,CA,2023.0,test
A-4494384,Source1,4,2022-02-07 07:13:00,2022-02-08 09:58:00,1605.0,Incident on NC-16 WB near WILKES COUNTY LINE Road closed. Take alternate route., NC Highway 16 S,Moravian Falls,Wilkes,NC,2022.0,calibration
A-5275049,Source1,2,2022-02-20 17:25:48,2022-02-21 20:10:35,1604.7833333333333,Travelers can expect the following: Crash intermittent blockage eastbound until further notice. SEMI BLOCKING EB PASSING LANE,I-90 E,Columbus,Stillwater,MT,2022.0,calibration
A-6403546,Source1,2,2021-01-18 23:03:00,2021-01-20 01:47:34,1604.5666666666666,Incident on W 65TH near CLIFT AVE Drive with caution., Clift Ave,Shreveport,Caddo,LA,2021.0,validation
A-6804369,Source1,2,2020-12-25 05:51:56,2020-12-26 08:36:00,1604.0666666666666,Incident on OR-204 EB near MP 4 Expect delays.,Weston Mountain Rd,Weston,Umatilla,OR,2020.0,train
A-4310179,Source1,2,2022-05-18 04:01:00,2022-05-19 06:45:00,1604.0,Incident on GA-141 SB near PEACHTREE RD Expect long delays., Peachtree Industrial Blvd,Atlanta,Dekalb,GA,2022.0,calibration
A-6739146,Source1,2,2020-12-15 02:18:00,2020-12-16 05:01:59,1603.9833333333333,Incident on N MARKET ST near N HEARNE AVE Drive with caution.,N Market St,Shreveport,Caddo,LA,2020.0,train
A-6932895,Source1,2,2020-12-15 02:18:00,2020-12-16 05:01:59,1603.9833333333333,Incident on N MARKET ST near N HEARNE AVE Drive with caution.,N Market St,Shreveport,Caddo,LA,2020.0,train
A-5512910,Source1,2,2021-06-09 16:17:00,2021-06-10 19:00:48,1603.8,Incident on KENNEDY near ESTER ST Drive with caution., Ester St,Shreveport,Caddo,LA,2021.0,validation
A-6401520,Source1,2,2021-01-28 04:49:00,2021-01-29 07:32:22,1603.3666666666666,Incident on EDEN near LINE AVE Drive with caution.,Line Ave,Shreveport,Caddo,LA,2021.0,validation
A-6708634,Source1,2,2020-10-20 21:44:00,2020-10-22 00:27:19,1603.3166666666666,Incident on SANTA MONICA DR near PINES RD Drive with caution.,Santa Monica Blvd,Shreveport,Caddo,LA,2020.0,train
A-5694104,Source1,2,2021-04-14 14:07:00,2021-04-15 16:50:08,1603.1333333333334,Incident on W 76TH near LINWOOD AVE Drive with caution., W 76th St,Shreveport,Caddo,LA,2021.0,validation
A-6835972,Source1,2,2020-12-15 01:10:00,2020-12-16 03:53:00,1603.0,Incident on E KINGS HWY near CLARK ST Drive with caution., E Kings Hwy,Shreveport,Caddo,LA,2020.0,train
A-6742288,Source1,2,2020-12-07 06:30:00,2020-12-08 09:12:15,1602.25,Incident on COLQUITT near FREEMAN DR Drive with caution., Freeman Dr,Keithville,Caddo,LA,2020.0,train
A-6484726,Source1,2,2021-01-22 17:09:50,2021-01-23 19:52:00,1602.1666666666667,A crash has occurred causing no to minimum delays. Use caution., S Highway 97,Redmond,Deschutes,OR,2021.0,validation
A-4417762,Source1,2,2022-07-06 06:48:00,2022-07-07 09:30:05,1602.0833333333333,Incident on E 9TH ST near KADOTA AVE Expect delays., Kadota Ave,Pomona,San Bernardino,CA,2022.0,calibration
A-6972293,Source1,2,2020-11-27 23:14:00,2020-11-29 01:56:01,1602.0166666666667,Incident on ARGYLE near CLIFT AVE Drive with caution., Argyle St,Shreveport,Caddo,LA,2020.0,train
A-5486539,Source1,2,2021-04-04 16:17:00,2021-04-05 18:58:36,1601.6,Incident on COMMON ST near MILAM ST Drive with caution.,Common St,Shreveport,Caddo,LA,2021.0,validation
A-6976400,Source1,2,2020-11-05 23:02:00,2020-11-07 01:43:35,1601.5833333333333,Incident on E 70TH ST near SOUTHERN AVE Drive with caution., E 70th St,Shreveport,Caddo,LA,2020.0,train
A-6909879,Source1,2,2020-12-08 00:31:00,2020-12-09 03:12:29,1601.4833333333333,Incident on N MARKET ST near I-49 Drive with caution.,I-49 N,Shreveport,Caddo,LA,2020.0,train
A-6531736,Source1,2,2021-02-11 14:38:00,2021-02-12 17:19:01,1601.0166666666667,Incident on E KINGS HWY near STRATMORE DR Drive with caution., E Kings Hwy,Shreveport,Caddo,LA,2021.0,validation
A-6653304,Source1,2,2020-10-03 01:12:00,2020-10-04 03:52:49,1600.8166666666666,Incident on PEGGY LN near COLQUITT RD Drive with caution., Peggy Ln,Keithville,Caddo,LA,2020.0,train
A-4526044,Source1,2,2022-03-18 00:38:00,2022-03-19 03:18:40,1600.6666666666667,Incident on E IRLO BRONSON MEMORIAL HWY near CRABGRASS RD Expect delays., E Irlo Bronson Memorial Hwy,Saint Cloud,Osceola,FL,2022.0,calibration
A-6840576,Source1,4,2020-10-13 09:24:00,2020-10-14 12:02:31,1598.5166666666667,Construction on STATE RTE-89A WB near LEGEND HILLS RD Road closed. Take alternate route.,Prescott Jerome Hwy,Cottonwood,Yavapai,AZ,2020.0,train
A-5869924,Source1,2,2021-07-02 14:45:00,2021-07-03 17:22:01,1597.0166666666667,Incident on FIRESIDE near SUMMER GROVE DR Drive with caution., Summer Grove Dr,Shreveport,Caddo,LA,2021.0,validation
A-6427617,Source1,2,2021-01-30 08:29:00,2021-01-31 11:04:58,1595.9666666666667,Incident on SW 8TH ST EB near SW 132ND AVE Road closed. Take alternate route., SW 8th St,Miami,Miami-Dade,FL,2021.0,validation
A-6902575,Source1,2,2020-12-26 08:06:00,2020-12-27 10:41:27,1595.45,Incident on FL-836 WB near NW 27TH AVE Drive with caution.,Dolphin Expy W,Miami,Miami-Dade,FL,2020.0,train
A-6637970,Source1,2,2020-12-16 13:48:34,2020-12-17 16:24:00,1595.4333333333334,Slow traffic on Fort Washington Expy N - PA-309 N from Easton Rd (PA-309) to Paper Mill Rd (PA-309) due to accident.,PA-309 N,Glenside,Montgomery,PA,2020.0,train
A-5540531,Source1,2,2021-03-05 00:02:00,2021-03-06 02:37:26,1595.4333333333334,Incident on FL-836 WB near NW 97TH AVE Drive with caution.,NW 97th Ave,Miami,Miami-Dade,FL,2021.0,validation
A-6770389,Source1,4,2020-09-09 22:34:05,2020-09-11 01:08:32,1594.45,Road OR-224 is closed from OR-211/Woodburn Estacada Hwy (Clackamas Hwy/OR-224) to Faraday Rd (Clackamas Hwy/OR-224) due to accident.,Clackamas Hwy,Estacada,Clackamas,OR,2020.0,train
A-4696655,Source1,2,2022-10-03 14:27:00,2022-10-04 17:01:21,1594.35,Incident on ROSARY LN near CORBITT ST Drive with caution., Corbitt St,Shreveport,Caddo,LA,2022.0,calibration
A-5940299,Source1,2,2021-12-28 09:31:19,2021-12-29 12:05:07,1593.8,Incident on I-80 WB near CORAL RIDGE AVE Drive with caution.,I-80,Coralville,Johnson,IA,2021.0,validation
A-6620878,Source1,2,2020-12-01 00:56:54,2020-12-02 03:30:00,1593.1,A crash has occurred causing no to minimum delays. Use caution.,Highway 20,Juntura,Malheur,OR,2020.0,train
A-4257376,Source1,2,2022-12-29 22:47:00,2022-12-31 01:19:41,1592.6833333333334,Incident on FOUR FORKS near SMALL RD Drive with caution., Four Forks Rd,Keithville,Caddo,LA,2022.0,calibration
A-6432273,Source1,2,2021-02-17 05:08:30,2021-02-18 07:39:00,1590.5,Slow traffic on I-40 E from AR-391/Exit 161 (I-40) to AR-13/Exit 183 (I-40) due to accident.,I-40 E,North Little Rock,Pulaski,AR,2021.0,validation
A-6342475,Source1,2,2021-02-02 23:33:00,2021-02-04 02:03:07,1590.1166666666666,Incident on GILBERT near OCKLEY DR Drive with caution., Gilbert Dr,Shreveport,Caddo,LA,2021.0,validation
